id_detalle,id_pedido,id_producto,cantidad
76323,14859,64,23
76324,14859,76,23
76325,14859,57,15
76326,14859,60,15
76327,14860,25,16
76328,14860,7,1
76329,14860,41,16
76330,14860,99,28
76331,14861,83,18
76332,14861,30,24
76333,14862,56,23
76334,14862,77,24
76335,14862,77,12
76336,14862,102,22
76337,14862,66,11
76338,14862,89,24
76339,14863,18,20
76340,14863,20,20
76341,14863,54,24
76342,14863,65,29
76343,14863,36,20
76344,14864,54,6
76345,14864,58,14
76346,14864,28,24
76347,14864,88,29
76348,14864,61,12
76349,14864,35,12
76350,14865,80,23
76351,14865,51,28
76352,14865,5,11
76353,14866,67,31
76354,14866,69,14
76355,14866,68,27
76356,14866,21,17
76357,14866,26,20
76358,14867,3,16
76359,14867,39,23
76360,14867,58,29
76361,14867,4,6
76362,14867,63,20
76363,14867,28,12
76364,14868,57,29
76365,14868,65,2
76366,14868,26,15
76367,14868,2,24
76368,14868,56,10
76369,14869,62,20
76370,14869,65,24
76371,14869,72,15
76372,14869,2,16
76373,14869,28,2
76374,14869,15,21
76375,14869,83,23
76376,14870,99,24
76377,14870,54,24
76378,14870,20,20
76379,14870,90,28
76380,14870,50,30
76381,14870,57,28
76382,14871,46,11
76383,14871,33,15
76384,14871,56,11
76385,14871,69,2
76386,14872,99,18
76387,14872,5,24
76388,14872,9,23
76389,14872,58,30
76390,14872,49,15
76391,14873,9,20
76392,14873,82,28
76393,14873,64,24
76394,14873,55,23
76395,14873,61,22
76396,14873,82,5
76397,14874,17,15
76398,14874,18,24
76399,14874,95,28
76400,14874,6,9
76401,14875,68,20
76402,14875,5,11
76403,14875,26,10
76404,14875,76,17
76405,14875,2,10
76406,14875,54,18
76407,14876,96,15
76408,14876,61,12
76409,14876,83,24
76410,14876,52,10
76411,14876,72,1
76412,14876,23,24
76413,14877,31,2
76414,14877,54,9
76415,14877,100,19
76416,14877,48,19
76417,14877,97,23
76418,14877,102,2
76419,14877,98,23
76420,14878,17,20
76421,14878,68,22
76422,14878,87,30
76423,14878,72,4
76424,14878,55,16
76425,14878,86,28
76426,14879,31,15
76427,14879,80,21
76428,14879,74,29
76429,14879,78,18
76430,14879,90,27
76431,14880,54,15
76432,14880,83,15
76433,14880,80,6
76434,14880,82,15
76435,14880,60,30
76436,14880,1,20
76437,14880,8,2
76438,14881,22,18
76439,14881,62,20
76440,14881,77,18
76441,14881,40,24
76442,14881,11,17
76443,14881,50,30
76444,14881,11,28
76445,14882,21,21
76446,14882,31,20
76447,14882,76,24
76448,14882,21,5
76449,14882,60,24
76450,14882,87,6
76451,14883,72,22
76452,14883,57,22
76453,14883,42,23
76454,14883,25,15
76455,14883,20,20
76456,14884,98,27
76457,14884,79,21
76458,14884,2,24
76459,14884,40,10
76460,14884,41,15
76461,14884,17,24
76462,14884,79,24
76463,14885,92,24
76464,14885,77,2
76465,14886,41,26
76466,14886,21,22
76467,14886,90,21
76468,14886,77,16
76469,14886,97,20
76470,14886,54,20
76471,14886,32,6
76472,14887,101,20
76473,14887,94,1
76474,14887,90,14
76475,14887,34,20
76476,14888,69,21
76477,14888,17,23
76478,14888,55,28
76479,14888,6,23
76480,14889,21,30
76481,14889,46,30
76482,14889,48,15
76483,14889,4,23
76484,14889,5,15
76485,14890,26,16
76486,14890,57,25
76487,14890,86,19
76488,14891,63,24
76489,14891,57,30
76490,14891,101,15
76491,14891,40,12
76492,14891,29,24
76493,14891,22,26
76494,14892,87,17
76495,14892,99,22
76496,14892,49,21
76497,14892,58,21
76498,14892,102,31
76499,14892,9,16
76500,14893,3,20
76501,14893,83,27
76502,14893,69,21
76503,14893,24,15
76504,14893,34,20
76505,14893,75,24
76506,14894,2,15
76507,14894,50,16
76508,14895,41,20
76509,14895,26,16
76510,14895,20,26
76511,14895,61,26
76512,14895,62,2
76513,14895,95,18
76514,14896,47,15
76515,14896,72,24
76516,14896,94,15
76517,14896,25,24
76518,14896,93,19
76519,14896,99,15
76520,14896,59,16
76521,14897,67,24
76522,14897,65,3
76523,14897,57,16
76524,14897,98,27
76525,14897,58,20
76526,14898,39,15
76527,14898,21,22
76528,14898,5,31
76529,14898,13,20
76530,14898,55,19
76531,14898,85,21
76532,14899,66,1
76533,14899,20,9
76534,14899,58,23
76535,14899,45,2
76536,14899,27,15
76537,14899,85,15
76538,14899,50,28
76539,14900,68,20
76540,14900,22,14
76541,14900,97,18
76542,14900,16,24
76543,14901,101,16
76544,14901,76,24
76545,14901,58,19
76546,14902,18,15
76547,14902,16,3
76548,14902,14,6
76549,14902,8,1
76550,14902,67,16
76551,14903,11,18
76552,14903,13,18
76553,14903,5,17
76554,14903,24,31
76555,14903,86,15
76556,14904,59,20
76557,14904,37,23
76558,14904,13,18
76559,14905,4,20
76560,14905,14,15
76561,14905,26,15
76562,14905,13,20
76563,14905,34,24
76564,14905,90,18
76565,14906,37,15
76566,14906,75,24
76567,14906,33,20
76568,14906,41,6
76569,14906,26,19
76570,14906,7,21
76571,14907,48,22
76572,14907,25,18
76573,14907,23,30
76574,14907,41,23
76575,14907,11,16
76576,14908,45,24
76577,14908,27,19
76578,14909,41,20
76579,14909,17,26
76580,14909,23,20
76581,14909,13,24
76582,14909,47,29
76583,14909,82,15
76584,14909,53,26
76585,14910,48,28
76586,14910,43,3
76587,14910,42,1
76588,14910,83,20
76589,14910,73,1
76590,14910,49,6
76591,14910,3,2
76592,14911,33,21
76593,14911,19,2
76594,14911,67,21
76595,14911,41,15
76596,14911,53,1
76597,14911,83,20
76598,14911,75,23
76599,14912,62,24
76600,14912,73,23
76601,14912,98,28
76602,14912,82,24
76603,14912,5,27
76604,14913,87,23
76605,14913,93,24
76606,14913,94,24
76607,14913,59,20
76608,14914,7,18
76609,14914,36,20
76610,14914,46,21
76611,14914,34,3
76612,14914,36,26
76613,14914,26,23
76614,14914,80,20
76615,14915,88,26
76616,14915,49,24
76617,14915,41,29
76618,14915,70,19
76619,14915,29,29
76620,14915,60,20
76621,14916,63,19
76622,14916,31,11
76623,14916,101,18
76624,14916,48,21
76625,14916,3,4
76626,14916,97,29
76627,14916,93,4
76628,14917,67,16
76629,14917,60,28
76630,14917,55,20
76631,14917,95,22
76632,14917,25,29
76633,14918,62,16
76634,14918,92,11
76635,14918,72,3
76636,14918,68,9
76637,14918,7,22
76638,14919,92,15
76639,14919,83,27
76640,14919,92,21
76641,14919,89,15
76642,14920,31,29
76643,14920,34,28
76644,14920,31,16
76645,14920,91,27
76646,14920,69,12
76647,14920,60,16
76648,14920,53,22
76649,14921,84,23
76650,14921,38,1
76651,14921,99,16
76652,14921,44,1
76653,14921,90,20
76654,14922,73,12
76655,14922,82,20
76656,14922,81,27
76657,14922,74,26
76658,14922,93,28
76659,14923,38,15
76660,14923,38,24
76661,14924,25,24
76662,14924,56,4
76663,14924,87,20
76664,14924,92,21
76665,14924,71,25
76666,14924,101,20
76667,14925,35,12
76668,14925,56,11
76669,14925,45,4
76670,14925,44,23
76671,14925,69,15
76672,14925,15,21
76673,14925,49,15
76674,14926,94,24
76675,14926,68,11
76676,14926,95,24
76677,14926,92,18
76678,14926,96,30
76679,14926,65,26
76680,14926,54,24
76681,14927,20,2
76682,14927,32,20
76683,14927,84,21
76684,14927,51,28
76685,14928,94,20
76686,14928,89,24
76687,14928,69,22
76688,14928,1,23
76689,14928,86,9
76690,14928,59,18
76691,14929,62,12
76692,14929,10,20
76693,14929,4,4
76694,14929,52,24
76695,14929,13,9
76696,14929,45,19
76697,14930,64,24
76698,14930,43,18
76699,14930,32,11
76700,14930,58,19
76701,14930,24,29
76702,14930,36,18
76703,14930,45,29
76704,14931,18,20
76705,14931,53,10
76706,14931,16,23
76707,14931,71,30
76708,14931,77,29
76709,14932,64,15
76710,14932,90,20
76711,14932,6,1
76712,14932,34,31
76713,14933,52,20
76714,14933,84,15
76715,14933,21,29
76716,14933,66,18
76717,14933,91,9
76718,14934,63,18
76719,14934,76,20
76720,14934,55,28
76721,14934,90,9
76722,14935,73,24
76723,14935,38,9
76724,14935,73,23
76725,14935,69,24
76726,14935,27,29
76727,14935,91,20
76728,14936,72,24
76729,14936,85,20
76730,14936,73,20
76731,14936,40,22
76732,14936,57,20
76733,14937,39,11
76734,14937,91,28
76735,14937,20,1
76736,14937,38,22
76737,14937,9,11
76738,14937,102,24
76739,14938,58,23
76740,14938,28,16
76741,14938,28,1
76742,14938,101,10
76743,14938,7,23
76744,14939,5,25
76745,14939,3,17
76746,14939,95,11
76747,14939,92,23
76748,14939,58,15
76749,14939,21,29
76750,14940,93,29
76751,14940,92,10
76752,14940,25,20
76753,14940,20,19
76754,14940,83,29
76755,14941,94,18
76756,14941,98,6
76757,14941,15,29
76758,14941,49,20
76759,14942,85,21
76760,14942,78,20
76761,14943,11,29
76762,14943,22,19
76763,14943,65,30
76764,14943,35,18
76765,14943,80,5
76766,14943,39,25
76767,14944,89,26
76768,14944,40,30
76769,14944,59,15
76770,14944,50,26
76771,14944,53,24
76772,14944,53,21
76773,14945,12,26
76774,14945,82,2
76775,14945,97,11
76776,14945,17,17
76777,14945,80,20
76778,14945,86,23
76779,14946,17,22
76780,14947,29,1
76781,14947,39,24
76782,14947,76,20
76783,14947,85,23
76784,14947,19,2
76785,14948,99,9
76786,14948,44,20
76787,14948,30,20
76788,14948,90,14
76789,14948,3,24
76790,14948,85,24
76791,14949,7,28
76792,14949,9,23
76793,14949,63,28
76794,14949,7,17
76795,14950,25,15
76796,14950,18,28
76797,14950,51,20
76798,14950,15,29
76799,14950,57,12
76800,14951,72,28
76801,14951,62,24
76802,14951,19,16
76803,14951,68,30
76804,14951,8,12
76805,14951,3,29
76806,14952,41,23
76807,14952,71,21
76808,14952,94,5
76809,14952,53,23
76810,14953,74,24
76811,14954,52,27
76812,14954,83,1
76813,14954,9,23
76814,14954,32,20
76815,14954,97,24
76816,14955,60,23
76817,14955,7,16
76818,14955,86,29
76819,14955,97,11
76820,14955,76,9
76821,14955,27,11
76822,14955,18,6
76823,14956,97,10
76824,14957,12,24
76825,14957,68,2
76826,14957,45,21
76827,14957,54,17
76828,14957,10,9
76829,14957,13,21
76830,14958,79,29
76831,14958,16,23
76832,14958,19,18
76833,14958,70,4
76834,14958,10,21
76835,14959,49,28
76836,14959,85,17
76837,14959,39,26
76838,14959,36,18
76839,14959,38,21
76840,14959,89,24
76841,14960,97,15
76842,14960,27,16
76843,14960,99,17
76844,14960,78,1
76845,14960,69,22
76846,14961,46,2
76847,14961,86,16
76848,14961,91,19
76849,14961,101,27
76850,14961,15,24
76851,14962,38,9
76852,14962,74,28
76853,14962,36,30
76854,14962,77,18
76855,14962,88,18
76856,14962,67,20
76857,14962,1,23
76858,14963,76,31
76859,14963,88,28
76860,14963,21,24
76861,14963,21,20
76862,14963,9,21
76863,14963,77,23
76864,14964,81,6
76865,14964,80,24
76866,14964,53,23
76867,14964,76,27
76868,14964,50,10
76869,14965,88,16
76870,14965,39,31
76871,14965,62,21
76872,14965,19,1
76873,14965,70,18
76874,14966,23,15
76875,14966,35,26
76876,14966,21,23
76877,14966,77,11
76878,14967,14,24
76879,14967,61,11
76880,14967,16,31
76881,14967,100,5
76882,14967,34,20
76883,14967,55,30
76884,14968,102,15
76885,14968,94,2
76886,14968,64,15
76887,14968,38,20
76888,14968,12,20
76889,14968,63,12
76890,14969,85,6
76891,14969,35,17
76892,14969,37,16
76893,14969,6,24
76894,14970,100,17
76895,14970,2,16
76896,14970,30,16
76897,14970,56,11
76898,14970,34,20
76899,14971,19,2
76900,14971,60,20
76901,14971,64,15
76902,14971,29,22
76903,14971,41,24
76904,14971,56,1
76905,14972,102,21
76906,14972,44,23
76907,14972,39,15
76908,14972,99,18
76909,14972,93,20
76910,14973,41,17
76911,14973,4,28
76912,14973,75,11
76913,14973,21,15
76914,14973,98,20
76915,14974,85,27
76916,14974,77,2
76917,14974,11,20
76918,14974,12,28
76919,14974,67,24
76920,14974,38,6
76921,14975,49,22
76922,14975,50,24
76923,14975,72,16
76924,14976,11,21
76925,14976,36,11
76926,14976,72,22
76927,14976,47,20
76928,14976,72,28
76929,14977,70,11
76930,14977,74,24
76931,14977,68,10
76932,14977,1,23
76933,14977,8,23
76934,14977,5,24
76935,14978,75,29
76936,14978,32,24
76937,14979,89,16
76938,14979,63,22
76939,14979,90,15
76940,14979,97,17
76941,14979,24,29
76942,14980,7,26
76943,14980,24,24
76944,14980,29,28
76945,14980,34,28
76946,14980,65,1
76947,14980,81,21
76948,14980,102,24
76949,14981,50,17
76950,14981,34,17
76951,14981,48,10
76952,14981,16,9
76953,14982,89,26
76954,14982,59,27
76955,14982,46,11
76956,14982,49,15
76957,14982,34,20
76958,14982,49,25
76959,14982,62,1
76960,14983,30,18
76961,14983,72,11
76962,14983,70,11
76963,14983,30,21
76964,14984,75,1
76965,14984,76,24
76966,14984,67,17
76967,14984,58,20
76968,14984,90,10
76969,14985,45,18
76970,14985,34,15
76971,14985,64,6
76972,14985,72,24
76973,14985,102,20
76974,14986,25,23
76975,14986,94,11
76976,14986,40,15
76977,14986,49,2
76978,14986,34,6
76979,14987,45,24
76980,14987,66,24
76981,14987,85,23
76982,14987,11,15
76983,14987,82,28
76984,14988,24,24
76985,14988,52,23
76986,14988,63,17
76987,14988,66,28
76988,14988,25,28
76989,14988,80,24
76990,14989,89,15
76991,14989,75,17
76992,14989,40,19
76993,14989,102,28
76994,14990,81,24
76995,14990,72,17
76996,14990,99,6
76997,14990,80,16
76998,14990,47,30
76999,14991,23,24
77000,14991,76,20
77001,14991,25,15
77002,14991,77,24
77003,14991,36,15
77004,14991,96,24
77005,14991,69,9
77006,14992,29,18
77007,14992,58,24
77008,14992,72,11
77009,14992,73,17
77010,14992,19,23
77011,14992,25,16
77012,14992,9,6
77013,14993,25,11
77014,14993,21,18
77015,14993,94,11
77016,14993,56,29
77017,14993,99,23
77018,14993,74,14
77019,14994,54,17
77020,14994,78,16
77021,14994,49,23
77022,14994,12,18
77023,14994,10,29
77024,14994,23,29
77025,14995,32,24
77026,14995,57,24
77027,14995,65,23
77028,14995,97,16
77029,14995,25,20
77030,14995,52,17
77031,14996,84,1
77032,14996,53,18
77033,14996,53,24
77034,14996,17,15
77035,14996,47,30
77036,14996,18,20
77037,14997,80,16
77038,14997,42,21
77039,14997,97,28
77040,14997,102,24
77041,14997,11,15
77042,14997,91,23
77043,14998,2,23
77044,14998,76,18
77045,14998,6,2
77046,14998,70,29
77047,14998,22,29
77048,14998,61,23
77049,14998,2,24
77050,14999,96,17
77051,14999,94,29
77052,14999,54,15
77053,14999,34,23
77054,14999,29,24
77055,14999,27,6
77056,15000,91,29
77057,15000,56,16
77058,15000,33,24
77059,15000,45,20
77060,15000,22,6
77061,15000,69,15
77062,15000,16,21
77063,15001,50,6
77064,15001,38,26
77065,15001,55,24
77066,15001,81,24
77067,15002,68,12
77068,15002,79,23
77069,15002,91,6
77070,15003,32,21
77071,15003,100,17
77072,15003,76,11
77073,15003,101,15
77074,15003,9,20
77075,15004,57,30
77076,15004,64,15
77077,15004,40,23
77078,15004,8,30
77079,15004,14,2
77080,15005,100,12
77081,15005,87,26
77082,15005,100,30
77083,15005,14,15
77084,15006,12,16
77085,15006,45,23
77086,15006,6,15
77087,15006,80,4
77088,15006,43,21
77089,15006,5,9
77090,15007,65,27
77091,15007,28,16
77092,15008,78,24
77093,15008,10,16
77094,15008,7,27
77095,15008,85,9
77096,15008,57,24
77097,15008,13,10
77098,15008,101,23
77099,15009,47,5
77100,15009,65,15
77101,15009,37,22
77102,15009,71,3
77103,15009,85,23
77104,15009,6,11
77105,15010,22,22
77106,15010,23,14
77107,15010,36,18
77108,15010,11,20
77109,15010,24,2
77110,15011,20,16
77111,15011,12,24
77112,15011,102,20
77113,15011,1,11
77114,15011,81,12
77115,15011,17,20
77116,15012,30,18
77117,15012,59,11
77118,15012,16,1
77119,15012,4,21
77120,15013,62,24
77121,15013,77,20
77122,15014,63,24
77123,15014,88,30
77124,15014,42,20
77125,15014,16,18
77126,15015,25,20
77127,15015,60,16
77128,15015,14,27
77129,15015,4,24
77130,15015,34,14
77131,15016,43,11
77132,15016,21,24
77133,15016,3,21
77134,15016,93,9
77135,15017,29,15
77136,15017,37,6
77137,15017,57,16
77138,15017,35,24
77139,15018,55,30
77140,15018,70,20
77141,15018,89,22
77142,15018,49,20
77143,15018,29,23
77144,15019,89,30
77145,15019,23,18
77146,15019,87,26
77147,15019,1,23
77148,15019,49,24
77149,15019,89,24
77150,15020,54,19
77151,15020,25,2
77152,15020,55,20
77153,15020,51,15
77154,15021,22,24
77155,15021,28,2
77156,15021,66,24
77157,15021,57,24
77158,15021,83,15
77159,15022,23,28
77160,15022,102,24
77161,15022,33,11
77162,15022,35,24
77163,15022,44,17
77164,15023,84,20
77165,15023,12,15
77166,15023,73,20
77167,15023,26,18
77168,15023,87,19
77169,15023,7,27
77170,15024,92,15
77171,15024,86,20
77172,15024,8,18
77173,15024,78,6
77174,15024,56,24
77175,15024,49,17
77176,15024,86,27
77177,15025,68,15
77178,15025,25,23
77179,15025,73,18
77180,15025,80,27
77181,15025,89,3
77182,15026,10,15
77183,15026,23,24
77184,15026,50,17
77185,15026,93,24
77186,15027,41,11
77187,15027,15,24
77188,15027,54,26
77189,15027,85,18
77190,15027,24,6
77191,15027,86,24
77192,15027,32,17
77193,15028,49,23
77194,15028,24,6
77195,15028,15,29
77196,15028,54,29
77197,15028,12,23
77198,15029,87,1
77199,15029,4,15
77200,15029,90,24
77201,15029,72,9
77202,15029,83,12
77203,15029,68,20
77204,15030,37,24
77205,15030,60,24
77206,15030,10,19
77207,15030,32,21
77208,15031,26,14
77209,15031,36,23
77210,15031,48,24
77211,15031,16,5
77212,15031,51,24
77213,15031,95,5
77214,15031,17,20
77215,15032,41,24
77216,15032,53,29
77217,15032,44,28
77218,15032,6,6
77219,15032,58,9
77220,15032,10,30
77221,15032,86,27
77222,15033,16,11
77223,15033,89,26
77224,15033,99,28
77225,15034,12,20
77226,15034,53,20
77227,15034,59,17
77228,15034,59,15
77229,15034,6,16
77230,15034,90,15
77231,15034,89,5
77232,15035,14,28
77233,15035,28,21
77234,15035,11,20
77235,15035,93,19
77236,15036,73,18
77237,15036,84,18
77238,15036,70,24
77239,15036,40,17
77240,15036,1,21
77241,15036,19,20
77242,15036,54,17
77243,15037,12,19
77244,15037,41,6
77245,15037,11,15
77246,15037,95,20
77247,15037,86,19
77248,15038,55,1
77249,15038,32,10
77250,15038,54,24
77251,15038,16,17
77252,15038,12,29
77253,15038,45,3
77254,15039,10,29
77255,15039,52,16
77256,15039,51,19
77257,15039,67,20
77258,15039,77,20
77259,15040,55,24
77260,15040,98,27
77261,15040,87,29
77262,15040,66,26
77263,15040,7,23
77264,15040,98,25
77265,15040,102,12
77266,15041,20,24
77267,15041,19,27
77268,15041,83,27
77269,15041,38,24
77270,15041,53,24
77271,15041,85,17
77272,15042,10,15
77273,15042,86,29
77274,15042,92,21
77275,15042,54,2
77276,15043,23,28
77277,15043,53,28
77278,15043,88,24
77279,15043,46,23
77280,15043,42,15
77281,15043,83,30
77282,15044,32,29
77283,15044,66,24
77284,15044,58,21
77285,15044,31,23
77286,15044,1,28
77287,15044,25,23
77288,15044,27,16
77289,15045,100,10
77290,15045,41,24
77291,15045,41,17
77292,15045,81,24
77293,15045,65,16
77294,15045,43,15
77295,15045,56,20
77296,15046,74,16
77297,15046,71,27
77298,15046,36,20
77299,15046,70,16
77300,15047,23,19
77301,15047,26,15
77302,15047,37,16
77303,15047,77,21
77304,15048,27,24
77305,15048,83,30
77306,15048,5,19
77307,15049,100,24
77308,15049,38,1
77309,15049,21,29
77310,15049,70,28
77311,15050,70,16
77312,15050,48,20
77313,15050,27,24
77314,15050,26,28
77315,15051,34,6
77316,15051,47,22
77317,15051,91,5
77318,15051,73,23
77319,15051,60,11
77320,15052,33,28
77321,15052,27,24
77322,15052,83,16
77323,15052,67,10
77324,15052,50,17
77325,15053,101,15
77326,15053,41,22
77327,15053,92,11
77328,15053,10,26
77329,15053,37,22
77330,15053,62,15
77331,15053,74,28
77332,15054,88,2
77333,15054,82,6
77334,15054,86,28
77335,15054,88,14
77336,15054,30,21
77337,15054,26,18
77338,15055,101,6
77339,15055,8,15
77340,15055,5,29
77341,15055,64,16
77342,15055,36,23
77343,15055,89,15
77344,15056,81,6
77345,15056,69,11
77346,15056,35,16
77347,15056,19,3
77348,15056,27,2
77349,15056,90,31
77350,15057,8,21
77351,15057,37,15
77352,15057,49,15
77353,15057,2,24
77354,15057,83,15
77355,15058,89,22
77356,15058,48,31
77357,15058,12,15
77358,15058,14,28
77359,15058,1,31
77360,15058,23,23
77361,15059,30,15
77362,15059,91,29
77363,15059,83,18
77364,15059,85,5
77365,15059,42,23
77366,15059,4,15
77367,15059,94,22
77368,15060,100,9
77369,15060,66,11
77370,15060,21,3
77371,15060,3,18
77372,15060,90,16
77373,15060,55,6
77374,15060,44,9
77375,15061,55,15
77376,15061,21,30
77377,15061,86,11
77378,15061,9,24
77379,15061,68,24
77380,15061,39,6
77381,15062,79,20
77382,15062,100,17
77383,15062,56,24
77384,15062,55,26
77385,15063,92,23
77386,15063,76,30
77387,15063,37,28
77388,15064,68,21
77389,15064,93,12
77390,15064,93,25
77391,15064,74,20
77392,15064,3,3
77393,15065,98,18
77394,15065,73,24
77395,15065,3,30
77396,15065,20,6
77397,15065,46,23
77398,15065,24,22
77399,15065,97,15
77400,15066,65,24
77401,15066,97,24
77402,15066,86,16
77403,15066,57,23
77404,15066,49,17
77405,15067,71,12
77406,15067,73,11
77407,15067,101,28
77408,15067,30,27
77409,15067,5,9
77410,15067,92,2
77411,15068,64,23
77412,15068,38,23
77413,15068,102,24
77414,15068,18,23
77415,15069,29,17
77416,15069,23,27
77417,15069,99,23
77418,15069,9,25
77419,15069,19,20
77420,15070,73,2
77421,15070,40,24
77422,15070,82,16
77423,15070,36,28
77424,15070,33,16
77425,15070,36,24
77426,15071,78,24
77427,15071,82,9
77428,15071,60,23
77429,15071,47,28
77430,15071,32,16
77431,15071,5,28
77432,15072,2,24
77433,15072,75,6
77434,15072,67,15
77435,15072,27,18
77436,15072,41,28
77437,15072,43,23
77438,15073,30,18
77439,15073,86,2
77440,15073,99,9
77441,15073,56,28
77442,15074,57,29
77443,15074,42,14
77444,15074,70,30
77445,15074,93,23
77446,15074,54,21
77447,15075,59,20
77448,15075,87,24
77449,15075,99,23
77450,15075,61,3
77451,15075,71,6
77452,15075,49,29
77453,15076,26,11
77454,15076,54,29
77455,15076,97,24
77456,15076,15,11
77457,15076,23,1
77458,15076,59,28
77459,15077,74,19
77460,15077,43,29
77461,15077,90,20
77462,15077,92,24
77463,15077,32,2
77464,15077,46,15
77465,15077,60,19
77466,15078,39,26
77467,15078,70,1
77468,15078,54,29
77469,15078,16,2
77470,15078,40,21
77471,15079,15,23
77472,15079,90,24
77473,15079,101,26
77474,15079,95,26
77475,15079,32,23
77476,15079,61,21
77477,15079,47,18
77478,15080,3,18
77479,15080,67,3
77480,15080,36,20
77481,15080,47,1
77482,15080,3,15
77483,15081,28,15
77484,15081,6,19
77485,15081,2,24
77486,15081,90,16
77487,15082,33,26
77488,15082,91,23
77489,15083,11,17
77490,15083,43,23
77491,15083,90,16
77492,15083,28,24
77493,15083,7,18
77494,15083,9,24
77495,15084,40,24
77496,15084,77,6
77497,15084,92,24
77498,15084,48,23
77499,15084,33,22
77500,15084,34,22
77501,15084,19,23
77502,15085,93,10
77503,15085,20,16
77504,15085,10,9
77505,15085,10,22
77506,15085,69,30
77507,15085,32,15
77508,15085,58,14
77509,15086,4,28
77510,15086,55,30
77511,15086,44,16
77512,15086,25,6
77513,15086,43,16
77514,15086,17,1
77515,15087,101,15
77516,15087,26,24
77517,15087,89,16
77518,15087,83,10
77519,15087,62,5
77520,15087,76,17
77521,15087,24,17
77522,15088,67,9
77523,15088,7,19
77524,15088,41,18
77525,15088,20,10
77526,15088,93,28
77527,15088,46,16
77528,15089,96,20
77529,15089,15,11
77530,15089,19,19
77531,15089,49,20
77532,15090,10,11
77533,15090,40,24
77534,15090,29,23
77535,15090,32,27
77536,15090,30,26
77537,15091,35,17
77538,15091,75,15
77539,15091,25,15
77540,15091,71,28
77541,15091,102,4
77542,15091,57,6
77543,15091,24,18
77544,15092,34,27
77545,15092,75,21
77546,15092,42,23
77547,15092,28,18
77548,15092,92,17
77549,15093,72,24
77550,15093,77,15
77551,15094,9,22
77552,15094,2,16
77553,15094,11,24
77554,15095,24,1
77555,15095,83,23
77556,15095,82,12
77557,15096,61,4
77558,15096,91,21
77559,15096,60,28
77560,15096,3,29
77561,15096,49,29
77562,15096,94,30
77563,15097,32,23
77564,15097,3,26
77565,15097,44,20
77566,15097,8,30
77567,15097,39,19
77568,15098,59,23
77569,15098,47,23
77570,15098,16,6
77571,15098,19,23
77572,15098,83,15
77573,15098,14,10
77574,15099,40,5
77575,15100,12,10
77576,15100,63,16
77577,15100,56,29
77578,15100,90,30
77579,15100,55,17
77580,15100,28,21
77581,15100,102,1
77582,15101,5,29
77583,15101,27,23
77584,15101,53,30
77585,15101,16,29
77586,15101,35,18
77587,15101,36,22
77588,15102,65,24
77589,15102,92,12
77590,15102,6,12
77591,15102,98,15
77592,15102,84,10
77593,15103,32,20
77594,15103,8,4
77595,15103,89,29
77596,15103,51,16
77597,15103,69,21
77598,15104,47,12
77599,15104,55,21
77600,15104,58,16
77601,15104,38,22
77602,15104,102,15
77603,15105,9,20
77604,15105,19,18
77605,15105,77,24
77606,15105,66,16
77607,15105,81,21
77608,15105,27,11
77609,15105,21,10
77610,15106,77,24
77611,15106,73,17
77612,15106,39,15
77613,15106,41,23
77614,15107,45,21
77615,15107,33,16
77616,15107,56,15
77617,15107,38,17
77618,15108,57,19
77619,15108,38,20
77620,15108,57,21
77621,15108,100,23
77622,15108,78,24
77623,15109,77,20
77624,15109,84,21
77625,15109,72,15
77626,15109,15,9
77627,15110,60,29
77628,15110,44,21
77629,15110,38,19
77630,15111,83,29
77631,15111,77,20
77632,15111,42,20
77633,15111,54,18
77634,15112,38,12
77635,15112,59,15
77636,15112,37,20
77637,15112,45,21
77638,15113,26,12
77639,15113,11,25
77640,15113,11,12
77641,15113,23,16
77642,15114,78,15
77643,15114,24,24
77644,15115,51,18
77645,15115,66,19
77646,15115,84,17
77647,15115,98,27
77648,15115,75,10
77649,15115,68,15
77650,15115,80,24
77651,15116,72,31
77652,15116,44,29
77653,15116,26,24
77654,15116,32,6
77655,15116,79,29
77656,15117,98,11
77657,15117,72,23
77658,15117,7,24
77659,15117,67,23
77660,15117,96,21
77661,15118,11,17
77662,15118,38,20
77663,15118,51,10
77664,15118,78,16
77665,15118,91,24
77666,15118,7,26
77667,15118,29,24
77668,15119,94,30
77669,15119,12,23
77670,15119,1,24
77671,15119,44,21
77672,15119,56,28
77673,15119,92,14
77674,15120,79,24
77675,15120,45,1
77676,15120,5,20
77677,15120,49,14
77678,15120,55,20
77679,15120,97,10
77680,15120,43,28
77681,15121,18,9
77682,15121,17,26
77683,15121,56,16
77684,15121,85,12
77685,15121,74,28
77686,15121,55,30
77687,15121,5,17
77688,15122,70,18
77689,15122,35,1
77690,15122,22,23
77691,15122,39,9
77692,15122,39,18
77693,15122,81,17
77694,15122,70,11
77695,15123,57,28
77696,15123,63,19
77697,15123,34,29
77698,15123,47,16
77699,15123,6,20
77700,15123,66,24
77701,15124,48,29
77702,15124,9,12
77703,15124,51,24
77704,15124,38,21
77705,15124,74,24
77706,15124,83,16
77707,15125,48,20
77708,15125,43,6
77709,15125,78,24
77710,15125,62,22
77711,15125,38,16
77712,15125,87,24
77713,15126,72,24
77714,15126,71,15
77715,15126,44,1
77716,15126,81,17
77717,15126,7,24
77718,15127,18,9
77719,15127,73,16
