id_pedido,id_cliente,fechapedido,fechaentrega,cancelado
18849,26,25/12/21,27/12/21,FALSE
18850,8,25/12/21,27/12/21,FALSE
18851,69,25/12/21,27/12/21,FALSE
18852,24,25/12/21,27/12/21,FALSE
18853,34,25/12/21,27/12/21,FALSE
18854,9,25/12/21,27/12/21,TRUE
18855,36,25/12/21,27/12/21,FALSE
18856,6,25/12/21,27/12/21,FALSE
18857,36,25/12/21,27/12/21,FALSE
18858,14,25/12/21,27/12/21,TRUE
18859,23,25/12/21,27/12/21,FALSE
18860,75,25/12/21,27/12/21,FALSE
18861,16,25/12/21,27/12/21,FALSE
18862,25,25/12/21,27/12/21,FALSE
18863,29,25/12/21,27/12/21,FALSE
18864,13,25/12/21,27/12/21,FALSE
18865,10,26/12/21,27/12/21,FALSE
18866,5,26/12/21,27/12/21,FALSE
18867,14,26/12/21,27/12/21,FALSE
18868,4,26/12/21,27/12/21,FALSE
18869,13,26/12/21,27/12/21,FALSE
18870,72,26/12/21,27/12/21,FALSE
18871,33,26/12/21,27/12/21,FALSE
18872,29,26/12/21,27/12/21,FALSE
18873,100,26/12/21,27/12/21,TRUE
18874,27,26/12/21,27/12/21,FALSE
18875,15,26/12/21,27/12/21,FALSE
18876,5,26/12/21,28/12/21,FALSE
18877,34,26/12/21,28/12/21,FALSE
18878,94,26/12/21,28/12/21,FALSE
18879,25,26/12/21,28/12/21,FALSE
18880,18,26/12/21,28/12/21,FALSE
18881,63,26/12/21,28/12/21,FALSE
18882,6,26/12/21,28/12/21,FALSE
18883,13,26/12/21,28/12/21,FALSE
18884,26,26/12/21,28/12/21,FALSE
18885,9,26/12/21,28/12/21,FALSE
18886,27,26/12/21,28/12/21,FALSE
18887,39,26/12/21,28/12/21,FALSE
18888,4,26/12/21,28/12/21,FALSE
18889,25,26/12/21,28/12/21,FALSE
18890,5,26/12/21,28/12/21,FALSE
18891,94,27/12/21,28/12/21,FALSE
18892,26,27/12/21,28/12/21,FALSE
18893,14,27/12/21,28/12/21,FALSE
18894,5,27/12/21,28/12/21,FALSE
18895,36,27/12/21,28/12/21,FALSE
18896,7,27/12/21,28/12/21,FALSE
18897,46,27/12/21,28/12/21,FALSE
18898,15,27/12/21,28/12/21,FALSE
18899,4,27/12/21,29/12/21,FALSE
18900,29,27/12/21,29/12/21,FALSE
18901,13,27/12/21,29/12/21,FALSE
18902,30,27/12/21,29/12/21,FALSE
18903,72,27/12/21,29/12/21,FALSE
18904,24,27/12/21,29/12/21,FALSE
18905,29,27/12/21,29/12/21,FALSE
18906,29,28/12/21,29/12/21,FALSE
18907,27,28/12/21,29/12/21,FALSE
18908,30,28/12/21,29/12/21,FALSE
18909,24,28/12/21,29/12/21,FALSE
18910,10,28/12/21,29/12/21,FALSE
18911,75,28/12/21,29/12/21,FALSE
18912,8,28/12/21,29/12/21,FALSE
18913,17,28/12/21,29/12/21,FALSE
18914,6,28/12/21,29/12/21,FALSE
18915,15,28/12/21,29/12/21,FALSE
18916,35,28/12/21,29/12/21,TRUE
18917,18,28/12/21,29/12/21,FALSE
18918,29,28/12/21,29/12/21,FALSE
18919,4,28/12/21,30/12/21,FALSE
18920,63,28/12/21,30/12/21,FALSE
18921,16,28/12/21,30/12/21,FALSE
18922,35,28/12/21,30/12/21,FALSE
18923,9,28/12/21,30/12/21,FALSE
18924,13,28/12/21,30/12/21,FALSE
18925,31,28/12/21,30/12/21,FALSE
18926,34,28/12/21,30/12/21,FALSE
18927,74,28/12/21,30/12/21,FALSE
18928,29,28/12/21,30/12/21,FALSE
18929,14,28/12/21,30/12/21,FALSE
18930,1,28/12/21,30/12/21,FALSE
18931,19,28/12/21,30/12/21,FALSE
18932,83,28/12/21,30/12/21,FALSE
18933,99,28/12/21,30/12/21,FALSE
18934,11,28/12/21,30/12/21,FALSE
18935,62,29/12/21,30/12/21,FALSE
18936,4,29/12/21,30/12/21,FALSE
18937,5,29/12/21,30/12/21,FALSE
18938,5,29/12/21,30/12/21,FALSE
18939,11,29/12/21,30/12/21,FALSE
18940,29,29/12/21,30/12/21,FALSE
18941,34,29/12/21,30/12/21,FALSE
18942,5,29/12/21,30/12/21,FALSE
18943,30,29/12/21,30/12/21,FALSE
18944,10,29/12/21,31/12/21,FALSE
18945,16,29/12/21,31/12/21,FALSE
18946,8,29/12/21,31/12/21,FALSE
18947,32,29/12/21,31/12/21,FALSE
18948,15,29/12/21,31/12/21,TRUE
18949,90,29/12/21,31/12/21,FALSE
18950,4,29/12/21,31/12/21,FALSE
18951,1,29/12/21,31/12/21,FALSE
18952,20,29/12/21,31/12/21,FALSE
18953,8,29/12/21,31/12/21,FALSE
18954,94,29/12/21,31/12/21,FALSE
18955,17,29/12/21,31/12/21,FALSE
18956,4,29/12/21,31/12/21,FALSE
18957,25,29/12/21,31/12/21,FALSE
18958,12,30/12/21,31/12/21,FALSE
18959,25,30/12/21,31/12/21,FALSE
18960,14,30/12/21,31/12/21,FALSE
18961,26,30/12/21,31/12/21,FALSE
18962,27,30/12/21,31/12/21,FALSE
18963,6,30/12/21,31/12/21,FALSE
18964,15,30/12/21,31/12/21,FALSE
18965,6,30/12/21,01/01/22,FALSE
18966,31,30/12/21,01/01/22,FALSE
18967,23,30/12/21,01/01/22,FALSE
18968,15,30/12/21,01/01/22,FALSE
18969,4,30/12/21,01/01/22,FALSE
18970,4,30/12/21,01/01/22,FALSE
18971,39,30/12/21,01/01/22,FALSE
18972,10,30/12/21,01/01/22,FALSE
18973,69,30/12/21,01/01/22,FALSE
18974,89,30/12/21,01/01/22,FALSE
18975,46,31/12/21,01/01/22,FALSE
18976,10,31/12/21,01/01/22,FALSE
18977,21,31/12/21,01/01/22,FALSE
18978,10,31/12/21,01/01/22,FALSE
18979,27,31/12/21,01/01/22,FALSE
18980,20,31/12/21,01/01/22,FALSE
18981,20,31/12/21,01/01/22,FALSE
18982,23,31/12/21,01/01/22,FALSE
18983,8,31/12/21,01/01/22,FALSE
18984,25,31/12/21,01/01/22,FALSE
18985,60,31/12/21,03/01/22,FALSE
18986,4,31/12/21,03/01/22,FALSE
18987,89,31/12/21,03/01/22,FALSE
18988,16,31/12/21,03/01/22,FALSE
18989,25,31/12/21,03/01/22,FALSE
18990,20,31/12/21,03/01/22,FALSE
18991,13,31/12/21,03/01/22,FALSE
18992,39,31/12/21,03/01/22,FALSE
18993,32,31/12/21,03/01/22,FALSE
18994,31,31/12/21,03/01/22,FALSE
18995,10,31/12/21,03/01/22,FALSE
18996,32,31/12/21,03/01/22,FALSE
18997,3,31/12/21,03/01/22,FALSE
18998,80,31/12/21,03/01/22,FALSE
18999,9,31/12/21,03/01/22,FALSE
19000,35,31/12/21,03/01/22,FALSE
19001,87,01/01/22,03/01/22,FALSE
19002,30,01/01/22,03/01/22,FALSE
19003,28,01/01/22,03/01/22,FALSE
19004,8,01/01/22,03/01/22,FALSE
19005,26,01/01/22,03/01/22,FALSE
19006,33,01/01/22,03/01/22,FALSE
19007,5,01/01/22,03/01/22,FALSE
19008,15,01/01/22,03/01/22,FALSE
19009,100,01/01/22,03/01/22,FALSE
19010,11,01/01/22,03/01/22,FALSE
19011,31,01/01/22,03/01/22,FALSE
19012,25,01/01/22,03/01/22,FALSE
19013,20,01/01/22,03/01/22,FALSE
19014,14,01/01/22,03/01/22,FALSE
19015,6,01/01/22,03/01/22,FALSE
19016,31,01/01/22,03/01/22,FALSE
19017,10,01/01/22,03/01/22,FALSE
19018,2,01/01/22,03/01/22,FALSE
19019,31,01/01/22,03/01/22,FALSE
19020,31,01/01/22,03/01/22,FALSE
19021,20,01/01/22,03/01/22,TRUE
19022,6,01/01/22,03/01/22,FALSE
19023,16,01/01/22,03/01/22,FALSE
19024,6,02/01/22,03/01/22,FALSE
19025,74,02/01/22,03/01/22,TRUE
19026,37,02/01/22,03/01/22,TRUE
19027,16,02/01/22,03/01/22,FALSE
19028,8,02/01/22,03/01/22,FALSE
19029,87,02/01/22,03/01/22,FALSE
19030,22,02/01/22,03/01/22,FALSE
19031,27,02/01/22,03/01/22,FALSE
19032,36,02/01/22,03/01/22,FALSE
19033,15,02/01/22,03/01/22,FALSE
19034,17,02/01/22,03/01/22,FALSE
19035,29,02/01/22,03/01/22,TRUE
19036,3,02/01/22,03/01/22,TRUE
19037,29,02/01/22,03/01/22,FALSE
19038,33,02/01/22,03/01/22,FALSE
19039,13,02/01/22,03/01/22,FALSE
19040,7,02/01/22,04/01/22,FALSE
19041,20,02/01/22,04/01/22,FALSE
19042,20,02/01/22,04/01/22,FALSE
19043,19,02/01/22,04/01/22,FALSE
19044,25,02/01/22,04/01/22,FALSE
19045,99,02/01/22,04/01/22,FALSE
19046,16,02/01/22,04/01/22,FALSE
19047,28,02/01/22,04/01/22,FALSE
19048,20,02/01/22,04/01/22,FALSE
19049,16,02/01/22,04/01/22,FALSE
19050,29,02/01/22,04/01/22,FALSE
19051,34,02/01/22,04/01/22,FALSE
19052,30,02/01/22,04/01/22,FALSE
19053,33,02/01/22,04/01/22,TRUE
19054,27,02/01/22,04/01/22,FALSE
19055,36,03/01/22,04/01/22,FALSE
19056,61,03/01/22,04/01/22,FALSE
19057,20,03/01/22,04/01/22,FALSE
19058,30,03/01/22,04/01/22,FALSE
19059,11,03/01/22,04/01/22,FALSE
19060,30,03/01/22,04/01/22,FALSE
19061,72,03/01/22,04/01/22,FALSE
19062,61,03/01/22,04/01/22,FALSE
19063,25,03/01/22,04/01/22,FALSE
19064,31,03/01/22,04/01/22,FALSE
19065,24,03/01/22,04/01/22,FALSE
19066,30,03/01/22,04/01/22,FALSE
19067,29,03/01/22,05/01/22,FALSE
19068,14,03/01/22,05/01/22,FALSE
19069,26,03/01/22,05/01/22,FALSE
19070,4,03/01/22,05/01/22,FALSE
19071,18,03/01/22,05/01/22,FALSE
19072,36,03/01/22,05/01/22,FALSE
19073,19,03/01/22,05/01/22,FALSE
19074,31,03/01/22,05/01/22,FALSE
19075,16,03/01/22,05/01/22,FALSE
19076,12,04/01/22,05/01/22,FALSE
19077,1,04/01/22,05/01/22,FALSE
19078,37,04/01/22,05/01/22,FALSE
19079,33,04/01/22,05/01/22,FALSE
19080,23,04/01/22,05/01/22,FALSE
19081,5,04/01/22,05/01/22,FALSE
19082,1,04/01/22,05/01/22,FALSE
19083,89,04/01/22,05/01/22,FALSE
19084,13,04/01/22,05/01/22,FALSE
19085,1,04/01/22,05/01/22,FALSE
19086,37,04/01/22,05/01/22,FALSE
19087,97,04/01/22,06/01/22,FALSE
19088,1,04/01/22,06/01/22,FALSE
19089,29,04/01/22,06/01/22,FALSE
19090,24,04/01/22,06/01/22,FALSE
19091,99,04/01/22,06/01/22,FALSE
19092,20,04/01/22,06/01/22,FALSE
19093,62,04/01/22,06/01/22,FALSE
19094,23,04/01/22,06/01/22,FALSE
19095,83,04/01/22,06/01/22,FALSE
19096,25,04/01/22,06/01/22,FALSE
19097,31,04/01/22,06/01/22,FALSE
19098,5,04/01/22,06/01/22,FALSE
19099,72,04/01/22,06/01/22,FALSE
19100,39,04/01/22,06/01/22,FALSE
19101,16,04/01/22,06/01/22,FALSE
19102,33,05/01/22,06/01/22,FALSE
19103,30,05/01/22,06/01/22,FALSE
19104,33,05/01/22,06/01/22,FALSE
19105,23,05/01/22,06/01/22,FALSE
19106,63,05/01/22,06/01/22,FALSE
19107,33,05/01/22,06/01/22,FALSE
19108,36,05/01/22,06/01/22,FALSE
19109,26,05/01/22,06/01/22,FALSE
19110,23,05/01/22,06/01/22,FALSE
19111,16,05/01/22,06/01/22,FALSE
19112,36,05/01/22,06/01/22,FALSE
19113,28,05/01/22,06/01/22,FALSE
19114,26,05/01/22,07/01/22,FALSE
19115,33,05/01/22,07/01/22,TRUE
19116,10,05/01/22,07/01/22,FALSE
19117,14,05/01/22,07/01/22,FALSE
19118,25,05/01/22,07/01/22,FALSE
19119,35,05/01/22,07/01/22,FALSE
19120,17,05/01/22,07/01/22,FALSE
19121,61,05/01/22,07/01/22,FALSE
19122,6,05/01/22,07/01/22,FALSE
19123,23,05/01/22,07/01/22,FALSE
19124,36,05/01/22,07/01/22,FALSE
19125,12,05/01/22,07/01/22,FALSE
19126,18,06/01/22,07/01/22,FALSE
19127,27,06/01/22,07/01/22,FALSE
19128,1,06/01/22,07/01/22,FALSE
19129,29,06/01/22,07/01/22,FALSE
19130,32,06/01/22,07/01/22,FALSE
19131,17,06/01/22,07/01/22,FALSE
19132,94,06/01/22,07/01/22,FALSE
19133,32,06/01/22,07/01/22,FALSE
19134,26,06/01/22,07/01/22,FALSE
19135,15,06/01/22,07/01/22,FALSE
19136,8,06/01/22,07/01/22,FALSE
19137,31,06/01/22,07/01/22,FALSE
19138,25,06/01/22,07/01/22,FALSE
19139,4,06/01/22,07/01/22,TRUE
19140,23,06/01/22,07/01/22,FALSE
19141,7,06/01/22,07/01/22,FALSE
19142,4,06/01/22,07/01/22,FALSE
19143,27,06/01/22,07/01/22,FALSE
19144,19,06/01/22,08/01/22,FALSE
19145,24,06/01/22,08/01/22,FALSE
19146,14,06/01/22,08/01/22,FALSE
19147,32,06/01/22,08/01/22,FALSE
19148,31,06/01/22,08/01/22,FALSE
19149,30,06/01/22,08/01/22,FALSE
19150,24,06/01/22,08/01/22,FALSE
19151,2,06/01/22,08/01/22,FALSE
19152,27,06/01/22,08/01/22,FALSE
19153,8,06/01/22,08/01/22,FALSE
19154,23,06/01/22,08/01/22,FALSE
19155,10,07/01/22,08/01/22,FALSE
19156,80,07/01/22,08/01/22,FALSE
19157,31,07/01/22,08/01/22,FALSE
19158,37,07/01/22,08/01/22,FALSE
19159,31,07/01/22,08/01/22,FALSE
19160,35,07/01/22,08/01/22,FALSE
19161,10,07/01/22,10/01/22,FALSE
19162,3,07/01/22,10/01/22,FALSE
19163,25,07/01/22,10/01/22,FALSE
19164,24,07/01/22,10/01/22,FALSE
19165,62,07/01/22,10/01/22,FALSE
19166,31,07/01/22,10/01/22,TRUE
19167,4,07/01/22,10/01/22,FALSE
19168,27,07/01/22,10/01/22,FALSE
19169,33,07/01/22,10/01/22,FALSE
19170,37,07/01/22,10/01/22,FALSE
19171,32,07/01/22,10/01/22,FALSE
19172,14,07/01/22,10/01/22,FALSE
19173,9,07/01/22,10/01/22,FALSE
19174,32,08/01/22,10/01/22,TRUE
19175,31,08/01/22,10/01/22,FALSE
19176,99,08/01/22,10/01/22,FALSE
19177,31,08/01/22,10/01/22,FALSE
19178,9,08/01/22,10/01/22,FALSE
19179,27,08/01/22,10/01/22,FALSE
19180,12,08/01/22,10/01/22,FALSE
19181,61,08/01/22,10/01/22,TRUE
19182,6,08/01/22,10/01/22,FALSE
19183,18,08/01/22,10/01/22,TRUE
19184,75,08/01/22,10/01/22,FALSE
19185,94,08/01/22,10/01/22,FALSE
19186,15,08/01/22,10/01/22,FALSE
19187,10,08/01/22,10/01/22,FALSE
19188,34,08/01/22,10/01/22,FALSE
19189,20,08/01/22,10/01/22,FALSE
19190,32,08/01/22,10/01/22,FALSE
19191,60,08/01/22,10/01/22,FALSE
19192,5,08/01/22,10/01/22,FALSE
19193,6,08/01/22,10/01/22,FALSE
19194,69,08/01/22,10/01/22,FALSE
19195,34,08/01/22,10/01/22,FALSE
19196,1,08/01/22,10/01/22,FALSE
19197,5,08/01/22,10/01/22,FALSE
19198,87,08/01/22,10/01/22,FALSE
19199,34,08/01/22,10/01/22,FALSE
19200,15,08/01/22,10/01/22,FALSE
19201,7,08/01/22,10/01/22,FALSE
19202,63,09/01/22,10/01/22,FALSE
19203,24,09/01/22,10/01/22,FALSE
19204,39,09/01/22,10/01/22,TRUE
19205,36,09/01/22,10/01/22,FALSE
19206,27,09/01/22,10/01/22,FALSE
19207,69,09/01/22,10/01/22,FALSE
19208,30,09/01/22,10/01/22,FALSE
19209,15,09/01/22,10/01/22,TRUE
19210,23,09/01/22,10/01/22,FALSE
19211,37,09/01/22,10/01/22,FALSE
19212,9,09/01/22,10/01/22,FALSE
19213,74,09/01/22,10/01/22,FALSE
19214,13,09/01/22,10/01/22,FALSE
19215,27,09/01/22,10/01/22,FALSE
19216,14,09/01/22,11/01/22,FALSE
19217,87,09/01/22,11/01/22,FALSE
19218,4,09/01/22,11/01/22,FALSE
19219,87,09/01/22,11/01/22,FALSE
19220,4,09/01/22,11/01/22,FALSE
19221,4,09/01/22,11/01/22,FALSE
19222,14,09/01/22,11/01/22,FALSE
19223,28,09/01/22,11/01/22,FALSE
19224,10,09/01/22,11/01/22,FALSE
19225,28,09/01/22,11/01/22,FALSE
19226,30,09/01/22,11/01/22,FALSE
19227,25,09/01/22,11/01/22,FALSE
19228,37,09/01/22,11/01/22,FALSE
19229,32,09/01/22,11/01/22,FALSE
19230,29,09/01/22,11/01/22,FALSE
19231,36,09/01/22,11/01/22,FALSE
19232,36,10/01/22,11/01/22,FALSE
19233,60,10/01/22,11/01/22,FALSE
19234,60,10/01/22,11/01/22,FALSE
19235,19,10/01/22,11/01/22,FALSE
19236,34,10/01/22,11/01/22,FALSE
19237,36,10/01/22,11/01/22,FALSE
19238,11,10/01/22,11/01/22,TRUE
19239,34,10/01/22,11/01/22,FALSE
19240,35,10/01/22,11/01/22,FALSE
19241,32,10/01/22,12/01/22,FALSE
19242,24,10/01/22,12/01/22,FALSE
19243,33,10/01/22,12/01/22,FALSE
19244,16,10/01/22,12/01/22,FALSE
19245,12,10/01/22,12/01/22,FALSE
19246,13,10/01/22,12/01/22,FALSE
19247,29,10/01/22,12/01/22,FALSE
19248,30,10/01/22,12/01/22,FALSE
19249,23,10/01/22,12/01/22,FALSE
19250,20,10/01/22,12/01/22,FALSE
19251,11,10/01/22,12/01/22,FALSE
19252,1,11/01/22,12/01/22,FALSE
19253,4,11/01/22,12/01/22,FALSE
19254,1,11/01/22,12/01/22,FALSE
19255,20,11/01/22,12/01/22,FALSE
19256,29,11/01/22,12/01/22,FALSE
19257,27,11/01/22,12/01/22,FALSE
19258,6,11/01/22,12/01/22,FALSE
19259,29,11/01/22,12/01/22,FALSE
19260,20,11/01/22,12/01/22,FALSE
19261,31,11/01/22,12/01/22,FALSE
19262,4,11/01/22,12/01/22,FALSE
19263,33,11/01/22,13/01/22,FALSE
19264,34,11/01/22,13/01/22,FALSE
19265,20,11/01/22,13/01/22,FALSE
19266,97,11/01/22,13/01/22,FALSE
19267,16,11/01/22,13/01/22,FALSE
19268,9,11/01/22,13/01/22,FALSE
19269,89,11/01/22,13/01/22,FALSE
19270,10,11/01/22,13/01/22,FALSE
19271,9,11/01/22,13/01/22,FALSE
19272,4,11/01/22,13/01/22,FALSE
19273,13,11/01/22,13/01/22,FALSE
19274,35,11/01/22,13/01/22,FALSE
19275,36,12/01/22,13/01/22,FALSE
19276,27,12/01/22,13/01/22,FALSE
19277,83,12/01/22,13/01/22,FALSE
19278,29,12/01/22,13/01/22,FALSE
19279,19,12/01/22,13/01/22,FALSE
19280,37,12/01/22,13/01/22,FALSE
19281,32,12/01/22,13/01/22,FALSE
19282,20,12/01/22,13/01/22,FALSE
19283,80,12/01/22,13/01/22,FALSE
19284,24,12/01/22,13/01/22,FALSE
19285,30,12/01/22,13/01/22,FALSE
19286,94,12/01/22,13/01/22,FALSE
19287,37,12/01/22,13/01/22,FALSE
19288,30,12/01/22,13/01/22,FALSE
19289,5,12/01/22,13/01/22,FALSE
19290,5,12/01/22,13/01/22,FALSE
19291,14,12/01/22,13/01/22,FALSE
19292,30,12/01/22,13/01/22,FALSE
19293,83,12/01/22,13/01/22,FALSE
19294,19,12/01/22,13/01/22,FALSE
19295,35,12/01/22,13/01/22,FALSE
19296,10,12/01/22,14/01/22,FALSE
19297,10,12/01/22,14/01/22,FALSE
19298,19,12/01/22,14/01/22,FALSE
19299,13,12/01/22,14/01/22,FALSE
19300,13,12/01/22,14/01/22,FALSE
19301,33,12/01/22,14/01/22,FALSE
19302,8,12/01/22,14/01/22,FALSE
19303,94,12/01/22,14/01/22,FALSE
19304,90,12/01/22,14/01/22,FALSE
19305,29,12/01/22,14/01/22,FALSE
19306,33,12/01/22,14/01/22,FALSE
19307,69,12/01/22,14/01/22,FALSE
19308,36,12/01/22,14/01/22,FALSE
19309,80,12/01/22,14/01/22,FALSE
19310,16,12/01/22,14/01/22,FALSE
19311,22,12/01/22,14/01/22,FALSE
19312,5,12/01/22,14/01/22,FALSE
19313,9,12/01/22,14/01/22,FALSE
19314,61,13/01/22,14/01/22,FALSE
19315,19,13/01/22,14/01/22,FALSE
19316,87,13/01/22,14/01/22,FALSE
19317,17,13/01/22,14/01/22,FALSE
19318,34,13/01/22,14/01/22,FALSE
19319,25,13/01/22,14/01/22,FALSE
19320,6,13/01/22,14/01/22,FALSE
19321,34,13/01/22,14/01/22,FALSE
19322,19,13/01/22,14/01/22,FALSE
19323,36,13/01/22,14/01/22,FALSE
19324,36,13/01/22,14/01/22,TRUE
19325,26,13/01/22,14/01/22,FALSE
19326,34,13/01/22,14/01/22,FALSE
19327,16,13/01/22,14/01/22,TRUE
19328,8,13/01/22,14/01/22,FALSE
19329,32,13/01/22,15/01/22,FALSE
19330,37,13/01/22,15/01/22,FALSE
19331,19,13/01/22,15/01/22,FALSE
19332,29,13/01/22,15/01/22,FALSE
19333,35,13/01/22,15/01/22,FALSE
19334,23,13/01/22,15/01/22,FALSE
19335,46,13/01/22,15/01/22,TRUE
19336,8,13/01/22,15/01/22,FALSE
19337,26,13/01/22,15/01/22,FALSE
19338,6,13/01/22,15/01/22,FALSE
19339,39,13/01/22,15/01/22,FALSE
19340,72,13/01/22,15/01/22,TRUE
19341,26,13/01/22,15/01/22,FALSE
19342,30,14/01/22,15/01/22,FALSE
19343,32,14/01/22,15/01/22,FALSE
19344,32,14/01/22,15/01/22,FALSE
19345,23,14/01/22,15/01/22,FALSE
19346,8,14/01/22,15/01/22,FALSE
19347,99,14/01/22,15/01/22,FALSE
19348,46,14/01/22,15/01/22,FALSE
19349,80,14/01/22,15/01/22,TRUE
19350,89,14/01/22,15/01/22,FALSE
19351,34,14/01/22,15/01/22,FALSE
19352,62,14/01/22,17/01/22,FALSE
19353,3,14/01/22,17/01/22,FALSE
19354,9,14/01/22,17/01/22,FALSE
19355,30,14/01/22,17/01/22,FALSE
19356,8,14/01/22,17/01/22,FALSE
19357,15,14/01/22,17/01/22,FALSE
19358,94,14/01/22,17/01/22,FALSE
19359,25,14/01/22,17/01/22,FALSE
19360,20,14/01/22,17/01/22,FALSE
19361,63,14/01/22,17/01/22,FALSE
19362,94,14/01/22,17/01/22,FALSE
19363,5,14/01/22,17/01/22,FALSE
19364,6,15/01/22,17/01/22,FALSE
19365,10,15/01/22,17/01/22,FALSE
19366,19,15/01/22,17/01/22,FALSE
19367,24,15/01/22,17/01/22,TRUE
19368,23,15/01/22,17/01/22,FALSE
19369,37,15/01/22,17/01/22,FALSE
19370,25,15/01/22,17/01/22,FALSE
19371,33,15/01/22,17/01/22,FALSE
19372,18,15/01/22,17/01/22,FALSE
19373,34,15/01/22,17/01/22,FALSE
19374,37,15/01/22,17/01/22,TRUE
19375,37,15/01/22,17/01/22,FALSE
19376,13,15/01/22,17/01/22,TRUE
19377,11,15/01/22,17/01/22,FALSE
19378,30,15/01/22,17/01/22,FALSE
19379,2,15/01/22,17/01/22,FALSE
19380,4,15/01/22,17/01/22,FALSE
19381,19,15/01/22,17/01/22,FALSE
19382,4,15/01/22,17/01/22,FALSE
19383,13,15/01/22,17/01/22,FALSE
19384,87,15/01/22,17/01/22,FALSE
19385,99,15/01/22,17/01/22,FALSE
19386,28,15/01/22,17/01/22,FALSE
19387,20,15/01/22,17/01/22,FALSE
19388,26,15/01/22,17/01/22,FALSE
19389,23,15/01/22,17/01/22,FALSE
19390,2,15/01/22,17/01/22,FALSE
19391,34,15/01/22,17/01/22,FALSE
19392,4,15/01/22,17/01/22,FALSE
19393,32,16/01/22,17/01/22,FALSE
19394,74,16/01/22,17/01/22,FALSE
19395,1,16/01/22,17/01/22,FALSE
19396,36,16/01/22,17/01/22,FALSE
19397,9,16/01/22,17/01/22,FALSE
19398,5,16/01/22,17/01/22,FALSE
19399,11,16/01/22,17/01/22,FALSE
19400,21,16/01/22,17/01/22,FALSE
19401,35,16/01/22,17/01/22,FALSE
19402,25,16/01/22,17/01/22,FALSE
19403,25,16/01/22,18/01/22,FALSE
19404,9,16/01/22,18/01/22,FALSE
19405,16,16/01/22,18/01/22,FALSE
19406,23,16/01/22,18/01/22,FALSE
19407,18,16/01/22,18/01/22,FALSE
19408,15,16/01/22,18/01/22,FALSE
19409,13,16/01/22,18/01/22,TRUE
19410,63,17/01/22,18/01/22,FALSE
19411,25,17/01/22,18/01/22,FALSE
19412,18,17/01/22,18/01/22,FALSE
19413,6,17/01/22,18/01/22,FALSE
19414,11,17/01/22,18/01/22,FALSE
19415,8,17/01/22,18/01/22,FALSE
19416,69,17/01/22,18/01/22,FALSE
19417,31,17/01/22,18/01/22,FALSE
19418,31,17/01/22,18/01/22,FALSE
19419,15,17/01/22,18/01/22,FALSE
19420,36,17/01/22,18/01/22,FALSE
19421,14,17/01/22,19/01/22,FALSE
19422,31,17/01/22,19/01/22,FALSE
19423,35,17/01/22,19/01/22,FALSE
19424,30,17/01/22,19/01/22,FALSE
19425,9,17/01/22,19/01/22,FALSE
19426,8,17/01/22,19/01/22,FALSE
19427,25,17/01/22,19/01/22,FALSE
19428,13,17/01/22,19/01/22,FALSE
19429,25,17/01/22,19/01/22,FALSE
19430,6,17/01/22,19/01/22,FALSE
19431,87,17/01/22,19/01/22,FALSE
19432,83,17/01/22,19/01/22,FALSE
19433,75,18/01/22,19/01/22,FALSE
19434,37,18/01/22,19/01/22,FALSE
19435,14,18/01/22,19/01/22,FALSE
19436,69,18/01/22,19/01/22,FALSE
19437,19,18/01/22,19/01/22,FALSE
19438,6,18/01/22,19/01/22,FALSE
19439,25,18/01/22,19/01/22,TRUE
19440,23,18/01/22,19/01/22,FALSE
19441,13,18/01/22,19/01/22,FALSE
19442,4,18/01/22,20/01/22,FALSE
19443,33,18/01/22,20/01/22,FALSE
19444,87,18/01/22,20/01/22,FALSE
19445,4,18/01/22,20/01/22,FALSE
19446,5,18/01/22,20/01/22,FALSE
19447,37,18/01/22,20/01/22,FALSE
19448,19,18/01/22,20/01/22,FALSE
19449,16,18/01/22,20/01/22,TRUE
19450,89,18/01/22,20/01/22,FALSE
19451,33,18/01/22,20/01/22,FALSE
19452,10,19/01/22,20/01/22,FALSE
19453,25,19/01/22,20/01/22,FALSE
19454,24,19/01/22,20/01/22,FALSE
19455,62,19/01/22,20/01/22,TRUE
19456,94,19/01/22,20/01/22,FALSE
19457,69,19/01/22,20/01/22,FALSE
19458,25,19/01/22,20/01/22,FALSE
19459,83,19/01/22,20/01/22,FALSE
19460,19,19/01/22,20/01/22,FALSE
19461,37,19/01/22,20/01/22,FALSE
19462,23,19/01/22,20/01/22,FALSE
19463,32,19/01/22,20/01/22,FALSE
19464,37,19/01/22,20/01/22,FALSE
19465,20,19/01/22,20/01/22,FALSE
19466,23,19/01/22,21/01/22,FALSE
19467,5,19/01/22,21/01/22,FALSE
19468,33,19/01/22,21/01/22,FALSE
19469,61,19/01/22,21/01/22,TRUE
19470,75,19/01/22,21/01/22,FALSE
19471,13,19/01/22,21/01/22,FALSE
19472,7,19/01/22,21/01/22,FALSE
19473,60,19/01/22,21/01/22,FALSE
19474,14,19/01/22,21/01/22,FALSE
19475,14,19/01/22,21/01/22,FALSE
19476,32,19/01/22,21/01/22,FALSE
19477,4,19/01/22,21/01/22,FALSE
19478,37,19/01/22,21/01/22,FALSE
19479,22,19/01/22,21/01/22,FALSE
19480,37,20/01/22,21/01/22,FALSE
19481,31,20/01/22,21/01/22,FALSE
19482,26,20/01/22,21/01/22,FALSE
19483,89,20/01/22,21/01/22,FALSE
